id,Wellbeing score,BuildingHeights,Integration,Flow,PTAL,Casualty,Fuel,Supermarket,Choice
3625,0.332629462,0.05977399,0.132074968,680,1.64922,0.727,4.73756,1,1023642
3626,0.33222725,0.05977399,0.065184951,656,1.67446,0.692,4.60626,0,17966
3627,0.33222725,0.048190162,0.051436115,656,1.67446,0.692,4.60626,0,17871
3628,0.27340372,0.047595228,0.136162376,518,1.28785,0.557,3.63901,0,943916
3629,0.112971342,0.041960792,0.03747462,103,0.08914,0.074,0.63485,0,279981
3630,0.099798894,0.041960792,0,101,0.10414,0.13,0.67653,0,0
3631,0.115585721,0.200389882,0,97,0.06076,0.04,0.56166,0,0
3632,0.115585721,0.020332963,0,97,0.06076,0.04,0.56166,0,0
3633,0.115585721,0.036081381,0.004593991,97,0.06076,0.04,0.56166,0,0
3634,0.115585721,0.055329448,0,97,0.06076,0.04,0.56166,0,0
3635,0.115585721,0.055329448,0,97,0.06076,0.04,0.56166,0,0
3636,0.115585721,0.045705414,0.009513717,97,0.06076,0.04,0.56166,0,0
3637,0.115585721,0.052032774,0.009513717,97,0.06076,0.04,0.56166,0,0
3638,0.115585721,0.050405444,0.024719121,228,0.06766,0.083,0.6643,0,20501
3639,0.115585721,0.050405444,0.010778953,536,0.08353,0.184,0.90195,0,17784
3640,0.115585721,0,0,552,0.08441,0.19,0.91493,0,0
3641,0.115585721,0,0,552,0.08441,0.19,0.91493,0,0
3642,0.115585721,0,0,552,0.08441,0.19,0.91493,0,0
3643,0.115585721,0.037691216,0.07674768,423,1.42828,0.084,4.90727,0,27351
3644,0.115585721,0.036011383,0.06142491,408,1.58184,0.071,5.36323,0,87556
3645,0.115585721,0.037078777,0.042705118,491,1.55858,0.121,5.16501,0,44412
3646,0.115585721,0.037736713,0.048630317,947,1.4332,0.393,4.09161,0,15223
3647,0.115585721,0.040193462,0.035547206,984,1.42285,0.415,4.00301,0,14539
3648,0.115585721,0.03961602,0.085027002,984,1.42285,0.415,4.00301,0,334216
3649,0.246254399,0.043948588,0.063953054,979,1.02535,0.372,3.78296,0,199572
3650,0.440472599,0.042083272,0.08798919,971,0.433,0.31,3.45472,0,49779
3651,0.394117647,0.123485097,0.136432568,1223,0.45456,0.397,3.35929,0,1246734
3652,0.210960282,0.044673011,0.049446054,2274,0.54443,0.757,2.96072,0,559677
3653,0.101407743,0.03536395,0.059714669,2900,0.59797,0.971,2.72383,0,577087
3654,0.090598291,0.03634035,0.127699767,2960,0.60314,0.992,2.70088,0,36497
3655,0.090598291,0.054881485,0.31449603,2696,0.65335,1.016,3.34127,0,172095
3656,0.090598291,0.037610722,0.076073569,1657,0.85087,1.108,5.86396,0,7547
3657,0.092559075,0.058374138,0.6558143,1292,0.9244,1.142,6.77453,0,5260294
3658,0.090598291,0.045729909,0.096357682,933,0.98857,1.173,7.62103,0,92389
3659,0.090598291,0.041180365,0.275744395,933,0.98857,1.173,7.62103,0,272863
3660,0.408898944,0.044438537,0.184126153,579,0.66687,0.522,5.37242,0,101406
3661,0.520713927,0.048389639,0.214609217,762,0.70859,0.441,5.27615,0,222147
3662,0.520713927,0.041663318,0.086007478,415,0.52889,0.256,4.44328,0,29445
3663,0.42066365,0.060270947,0.152585147,496,0.49477,0.2,4.06413,0,104824
3664,0.326897939,0.055924382,0.10566609,569,0.4642,0.15,3.72418,0,60476
3665,0.326897939,0.038303655,0.144942659,569,0.4642,0.15,3.72418,0,146449
3666,0.326897939,0.037474237,0.10254884,569,0.4642,0.15,3.72418,0,97867
3667,0.304826546,0.036028882,0.030250868,587,0.54557,0.163,3.79843,0,329293
3668,0.17802916,0.032126771,0.180356995,694,1.04201,0.242,4.25008,0,1689767
3669,0.171493213,0.035020983,0.076129914,700,1.07266,0.246,4.27774,0,273363
3670,0.171493213,0.049047575,0.10861783,696,1.02778,0.244,4.15351,0,541134
3671,0.171493213,0.037043783,0.054091422,668,0.77328,0.232,3.4492,0,2801
3672,0.171493213,0.076568809,0.242332699,643,0.54405,0.22,2.81468,0,2848247
3673,0.171493213,0.0607539,0.102313799,643,0.54405,0.22,2.81468,0,94842
3674,0.171493213,0.038818101,0.025592865,643,0.54405,0.22,2.81468,0,7700
3675,0.171493213,0.038415639,0.089191847,643,0.54405,0.22,2.81468,0,7862
3676,0.171493213,0.03515397,0.044705147,643,0.54405,0.22,2.81468,0,118242
3677,0.171493213,0.043252157,0.047664296,642,0.53524,0.218,2.80668,0,119059
3678,0.171493213,0.049177061,0.030434311,620,0.2714,0.142,2.57386,0,8775
3679,0.171493213,0.046975783,0.046184113,615,0.20763,0.125,2.51786,0,24468
3680,0.171493213,0,0,607,0.11762,0.099,2.43842,0,0
3681,0.149824032,0,0,443,0.11943,0.07,1.75654,0,0
3682,0.127249874,0,0,270,0.12134,0.041,1.03964,0,0
3683,0.126847662,0,0,268,0.12133,0.04,1.03134,0,0
3684,0.126847662,0,0,268,0.12133,0.04,1.03134,0,0
3685,0.126847662,0,0,268,0.12133,0.04,1.03134,0,0
3686,0.126847662,0,0.012966081,268,0.12133,0.04,1.03134,0,38567
3687,0.126847662,0.0249105,0.037593501,316,0.1508,0.045,1.12166,0,106245
3688,0.126847662,0.035521431,0.054866723,435,0.22356,0.057,1.34433,0,106269
3689,0.126847662,0.035521431,0.022088322,538,0.2869,0.067,1.53791,0,52367
3690,0.126847662,0.032459239,0.033573258,637,0.3479,0.077,1.72438,0,63528
3691,0.126847662,0.033589625,0.030707887,656,0.35956,0.078,1.76013,0,19794
3692,0.126847662,0.039003581,0.012263894,656,0.35956,0.078,1.76013,0,8707
3693,0.126847662,0.036683317,0.033955518,656,0.35956,0.078,1.76013,0,4758
3694,0.152438411,0.07450752,0.070213008,779,0.46201,0.136,2.19704,1,145627
3695,0.19753645,0.046863796,0.077356478,996,0.64286,0.238,2.96823,0,9554
3696,0.19753645,0.0517878,0.093520863,702,0.50454,0.194,2.3797,0,54469
3697,0.19753645,0.0517878,0.048905682,282,0.33492,0.158,1.86251,0,6608
3698,0.19753645,0.035755909,0.019533685,272,0.35771,0.181,2.1542,0,3
3699,0.19753645,0.051140367,0.007394439,290,0.31869,0.141,1.65355,0,0
3700,0.19753645,0,0,285,0.30701,0.134,1.52674,0,0
3701,0.19753645,0.043455135,0.088897889,22,0.1859,0.179,0.63819,0,9634
3702,0.19753645,0.043455135,0.058790964,20,0.18533,0.179,0.63357,0,115897
3703,0.19753645,0.036938791,0.123342231,43,0.21236,0.187,0.90688,0,1098572
3704,0.099698341,0.051647814,0.212351782,97,0.11194,0.22,0.7873,0,1974779
3705,0.09089995,0.047612716,0.218205343,99,0.09899,0.222,0.73835,0,792243
3706,0.09089995,0.027255263,0,99,0.09899,0.222,0.73835,0,0
3707,0.09089995,0,0,99,0.09899,0.222,0.73835,0,0
3708,0.09089995,0,0,99,0.09899,0.222,0.73835,0,0
3709,0.09089995,0,0,99,0.09899,0.222,0.73835,0,0
3710,0.09089995,0,0,99,0.09899,0.222,0.73835,0,0
3711,0.09089995,0,0,105,0.10052,0.22,0.75601,0,0
3712,0.09089995,0,0,447,0.19124,0.099,1.79803,0,0
3713,0.09089995,0,0,595,0.23021,0.048,2.24575,0,0
3714,0.09089995,0.047815705,0,595,0.23021,0.048,2.24575,0,0
3715,0.09089995,0.047815705,0.081692596,595,0.23026,0.047,2.24628,0,75546
3716,0.09089995,0.131306814,0.033942441,595,0.23021,0.048,2.24575,0,5356
3717,0.09089995,0.011986294,0.13702536,595,0.23021,0.048,2.24575,0,303023
3718,0.09089995,0.072712199,0.083136066,568,0.25766,0.141,2.13813,0,92802
3719,0.09089995,0.033078677,0.062330238,536,0.28958,0.25,2.01345,0,20540
3720,0.082051282,0.02967352,0,361,0.19451,0.187,1.3517,0,0
3721,0.065359477,0,0,35,0.00206,0.029,0.12748,0,0
3722,0.065359477,0,0,35,0.00196,0.029,0.12696,0,0
3723,0.065359477,0,0,35,0.00196,0.029,0.12696,0,0
3724,0.065359477,0,0,35,0.00196,0.029,0.12696,0,0
3725,0.065359477,0,0,35,0.00196,0.029,0.12696,0,0
3726,0.065359477,0,0,35,0.00196,0.029,0.12696,0,0
3727,0.065359477,0,0,35,0.00196,0.029,0.12696,0,0
3728,0.065359477,0,0,35,0.00196,0.029,0.12696,0,0
3729,0.065359477,0,0,35,0.00196,0.029,0.12696,0,0
3730,0.065359477,0,0,35,0.00196,0.029,0.12696,0,0
3731,0.065359477,0,0,35,0.00196,0.029,0.12696,0,0
3732,0.067169432,0,0.01065285,38,0.00309,0.033,0.13819,0,8285
3733,0.088536953,0.033586127,0.035818355,86,0.01947,0.092,0.30188,0,130069
3734,0.09089995,0.037813707,0.007414111,94,0.02184,0.101,0.32543,0,0
3735,0.09089995,0,0,94,0.02184,0.101,0.32543,0,0
3736,0.09089995,0,0,94,0.02184,0.101,0.32543,0,0
3737,0.09089995,0,0,94,0.02184,0.101,0.32543,0,0
3738,0.09089995,0,0,94,0.02184,0.101,0.32543,0,0
3739,0.088536953,0,0,89,0.02025,0.096,0.31745,0,0
3740,0.061639015,0,0,49,0.00386,0.047,0.23688,0,0
3741,0.060734037,0,0,48,0.00326,0.045,0.23395,0,0
3742,0.060734037,0,0,48,0.00326,0.045,0.23395,0,0
3743,0.060734037,0,0,48,0.00326,0.045,0.23395,0,0
3744,0.060734037,0,0,48,0.00326,0.045,0.23395,0,0
3745,0.060734037,0,0,48,0.00326,0.045,0.23395,0,0
3746,0.060734037,0,0,48,0.00326,0.045,0.23395,0,0
3747,0.060734037,0,0,48,0.00326,0.045,0.23395,0,0
3748,0.060734037,0,0,48,0.00326,0.045,0.23395,0,0
3749,0.060734037,0,0,48,0.00326,0.045,0.23395,0,0
3750,0.060734037,0,0,48,0.00326,0.045,0.23395,0,0
3751,0.221367521,0.039126072,0,925,0.87314,0.653,5.25059,0,0
3752,0.221367521,0.038426139,0.027911443,874,0.86721,0.658,5.19603,0,15218
3753,0.221367521,0.044235568,0.054645499,422,0.77128,0.674,4.49159,0,187394
3754,0.221367521,0.044235568,0.012479416,352,0.66977,0.622,3.92953,0,59886
3755,0.221367521,0.040140973,0.036518615,451,0.53003,0.518,3.24181,1,123983
3756,0.221367521,0.02771721,0.084998233,542,0.43485,0.442,2.78453,0,314600
3757,0.221367521,0.092145739,0.029533007,542,0.43485,0.442,2.78453,0,3911
3758,0.221367521,0.039546026,0.11762068,542,0.43485,0.442,2.78453,0,287295
3759,0.221367521,0.039546026,0.014175392,542,0.43485,0.442,2.78453,0,5860
3760,0.227853193,0.067368234,0.077227107,574,0.40847,0.388,2.62291,0,804297
3761,0.224937154,0.067368234,0.056974217,673,0.38992,0.343,2.8374,0,41125
3762,0.228858723,0.040350956,0.063603804,649,0.38503,0.337,2.67902,0,15272
3763,0.246405229,0,0,543,0.36298,0.306,1.97078,0,0
3764,0.246857717,0,0,542,0.36272,0.306,1.96352,0,0
3765,0.246857717,0,0,542,0.36272,0.306,1.96352,0,0
3766,0.302966315,0.042730705,0.012366737,591,0.21104,0.144,4.87896,0,31033
3767,0.334087481,0,0.008899043,615,0.14152,0.069,6.21639,0,0
3768,0.334087481,0.034646526,0.031212188,615,0.14152,0.069,6.21639,0,4783
3769,0.334087481,0.058479137,0.045799564,615,0.14152,0.069,6.21639,0,24795
3770,0.333735546,0.040490932,0.069002618,661,0.41143,0.118,5.71196,0,101620
3771,0.332981398,0.040490932,0.109791036,721,0.81972,0.177,4.91826,0,54023
3772,0.33222725,0.067368234,0.035140083,636,0.72055,0.054,4.91748,0,24022
3773,0.33222725,0.062853684,0.103514221,642,0.7376,0.059,4.95383,0,67291
3774,0.33222725,0.062853698,0.173549638,1625,3.13444,0.885,10.04159,0,1414516
3775,0.33222725,0.062853698,0.060089634,1399,2.95297,0.95,8.69895,0,183076
3776,0.33222725,0.050709913,0.076666849,723,1.79074,0.715,4.9784,0,15302
3777,0.33222725,0.047595228,0.058912482,656,1.67446,0.692,4.60626,0,12596
3778,0.33222725,0.041190851,0.03827882,656,1.67446,0.692,4.60626,0,88363
3779,0.194419306,0.039755996,0.017283419,301,0.64869,0.277,2.03551,0,4146
3780,0.114731021,0.036676315,0.004504111,97,0.06284,0.044,0.56698,0,0
3781,0.115585721,0.200389882,0,97,0.06076,0.04,0.56166,0,0
3782,0.115585721,0.03618636,0.006178305,97,0.06076,0.04,0.56166,0,0
3783,0.115585721,0.038146174,0.023175278,97,0.06076,0.04,0.56166,0,7733
3784,0.115585721,0.055329448,0,97,0.06076,0.04,0.56166,0,0
3785,0.115585721,0.055329448,0,97,0.06076,0.04,0.56166,0,0
3786,0.115585721,0.052032774,0.009513717,97,0.06076,0.04,0.56166,0,0
3787,0.115585721,0.052032774,0,97,0.06076,0.04,0.56166,0,0
3788,0.115585721,0.050405444,0.027654615,422,0.07759,0.146,0.81322,0,34098
3789,0.115585721,0.050405444,0,552,0.08441,0.19,0.91493,0,0
3790,0.115585721,0,0,552,0.08441,0.19,0.91493,0,0
3791,0.115585721,0,0,552,0.08441,0.19,0.91493,0,0
3792,0.115585721,0,0,552,0.08441,0.19,0.91493,0,0
3793,0.115585721,0.038314152,0.037266526,511,0.51342,0.155,2.18899,0,9338
3794,0.115585721,0.04439304,0.060602767,410,1.55498,0.073,5.28342,0,8707
3795,0.115585721,0.040035978,0.073266591,610,1.52588,0.192,4.88436,0,76169
3796,0.115585721,0.039098076,0.081817103,984,1.42285,0.415,4.00301,0,53043
3797,0.115585721,0.037736713,0.022225695,984,1.42285,0.415,4.00301,0,161753
3798,0.115585721,0.031192364,0.124013919,984,1.42285,0.415,4.00301,0,336354
3799,0.283207642,0.044134064,0.122664943,978,0.91269,0.361,3.72022,0,218688
3800,0.440472599,0.032203764,0.06948075,971,0.433,0.31,3.45472,0,106843
3801,0.440472599,0.034576524,0.087816354,971,0.433,0.31,3.45472,0,32832
3802,0.440472599,0.035129472,0.112560619,971,0.433,0.31,3.45472,0,15927
3803,0.42528909,0.035129472,0.239148374,1094,0.47046,0.339,3.45215,0,1718106
3804,0.344142785,0.034786508,0.033296202,1581,0.53374,0.495,3.30279,0,500186
3805,0.284917044,0.054881485,0.094460725,1858,0.51044,0.613,3.12162,0,1019556
3806,0.201759678,0.054881485,0.117662722,2406,0.61371,0.773,3.00596,0,981542
3807,0.251935646,0.058374138,0.282588281,2681,0.92503,1.051,4.87249,0,2663426
3808,0.464404223,0.047840192,0.049897252,2232,1.49681,1.31,9.06725,0,16802
3809,0.330618401,0.047245255,0.198377517,1768,1.31558,1.261,8.55117,0,80390
3810,0.497134238,0.036914294,0.209179701,1514,1.10856,0.874,7.18151,0,99952
3811,0.520713927,0.058836092,0.047488941,569,0.60902,0.339,4.81475,0,63181
3812,0.519105078,0.058836092,0.064607532,416,0.52828,0.255,4.43647,0,47641
3813,0.35072901,0.050604914,0.022799807,550,0.47216,0.163,3.8126,0,12508
3814,0.326897939,0.044435039,0.087899405,569,0.4642,0.15,3.72418,0,30866
3815,0.326897939,0.03741824,0.136763086,569,0.4642,0.15,3.72418,0,40283
3816,0.326897939,0.052389743,0.133865867,602,0.46693,0.251,3.38016,0,437228
3817,0.215284062,0.051014379,0.233732153,675,0.91025,0.247,4.03822,0,742277
3818,0.171493213,0.057884183,0.120077896,700,1.07266,0.246,4.27774,0,22631
3819,0.171493213,0.048603117,0.020753425,700,1.07266,0.246,4.27774,0,6
3820,0.171493213,0.057191253,0.132356502,700,1.07266,0.246,4.27774,0,544218
3821,0.171493213,0.041533832,0.061152089,698,1.0472,0.245,4.20725,0,541150
3822,0.171493213,0.076568809,0.243064126,658,0.68417,0.227,3.20249,0,2654307
3823,0.171493213,0.076568809,0.026966902,643,0.54405,0.22,2.81468,0,31693
3824,0.171493213,0.0388461,0.05201641,643,0.54405,0.22,2.81468,0,57575
3825,0.171493213,0.032406746,0.092493053,643,0.54405,0.22,2.81468,0,51138
3826,0.171493213,0.040189961,0.12193278,643,0.54405,0.22,2.81468,0,325128
3827,0.171493213,0.05146933,0.099295218,629,0.37853,0.173,2.6683,0,50023
3828,0.171493213,0.05146933,0.016604298,607,0.11762,0.099,2.43842,0,7958
3829,0.171493213,0,0,607,0.11762,0.099,2.43842,0,0
3830,0.153795877,0,0,487,0.14328,0.093,1.90934,0,0
3831,0.126847662,0,0,271,0.12696,0.044,1.03867,0,0
3832,0.126847662,0,0,268,0.12133,0.04,1.03134,0,0
3833,0.126847662,0,0.034365241,303,0.13604,0.054,1.25301,0,77609
3834,0.126847662,0,0.012966081,374,0.16517,0.081,1.69218,0,38567
3835,0.126847662,0.038909089,0.012966081,268,0.12133,0.04,1.03134,0,38567
3836,0.126847662,0.032931692,0.021925294,268,0.12133,0.04,1.03134,0,38567
3837,0.126847662,0.034016585,0.031217788,301,0.14134,0.043,1.09271,0,35228
3838,0.126847662,0.035213464,0,653,0.35721,0.078,1.75303,0,0
3839,0.126847662,0.034349049,0,656,0.35956,0.078,1.76013,0,0
3840,0.126847662,0.033509137,0.03679403,656,0.35956,0.078,1.76013,0,16314
3841,0.126847662,0.03394659,0.050012083,656,0.35956,0.078,1.76013,0,32882
3842,0.126847662,0.036683317,0.055631717,656,0.35956,0.078,1.76013,0,36999
3843,0.126847662,0.036683317,0.024814807,656,0.35956,0.078,1.76013,0,20201
3844,0.151332328,0.064148557,0.057391567,630,0.38952,0.111,1.88851,0,259486
3845,0.19753645,0.060648909,0.084546575,932,0.61263,0.228,2.83961,0,259194
3846,0.19753645,0.062440726,0.038373414,339,0.33272,0.14,1.64867,0,85249
3847,0.19753645,0.040819899,0.023391497,293,0.31107,0.133,1.5565,0,3043
3848,0.19753645,0.045547923,0.03780158,293,0.31107,0.133,1.5565,0,3043
3849,0.19753645,0.046149866,0.036452347,293,0.31107,0.133,1.5565,0,3843
3850,0.19753645,0.017557736,0,91,0.21807,0.167,0.87418,0,0
3851,0.19753645,0.043455135,0.035541167,20,0.18533,0.179,0.63357,0,51642
3852,0.19753645,0.043455135,0.055825892,20,0.18533,0.179,0.63357,0,106491
3853,0.196078431,0,0.03144901,21,0.18427,0.18,0.63471,0,508717
3854,0.092709904,0.047308247,0.026657961,97,0.10046,0.221,0.73623,0,0
3855,0.09089995,0.046912787,0.074231418,99,0.09899,0.222,0.73835,0,14253
3856,0.09089995,0.042695711,0,99,0.09899,0.222,0.73835,0,0
3857,0.09089995,0,0,99,0.09899,0.222,0.73835,0,0
3858,0.09089995,0,0,99,0.09899,0.222,0.73835,0,0
3859,0.09089995,0,0,99,0.09899,0.222,0.73835,0,0
3860,0.09089995,0,0,99,0.09899,0.222,0.73835,0,0
3861,0.09089995,0,0,129,0.11081,0.225,0.86993,0,0
3862,0.09089995,0,0,547,0.25982,0.211,2.53872,0,0
3863,0.09089995,0.03961602,0,561,0.25637,0.182,2.50717,0,0
3864,0.09089995,0.053075671,0,569,0.25052,0.151,2.4487,0,0
3865,0.09089995,0.053075671,0.028993656,571,0.24939,0.146,2.43737,0,32930
3866,0.09089995,0.130578873,0.022846808,587,0.23647,0.079,2.30835,0,4848
3867,0.09089995,0,0.020591318,595,0.23021,0.048,2.24575,0,3100
3868,0.09089995,0.126389799,0.135140353,559,0.26565,0.179,2.18902,0,363430
3869,0.09089995,0.126214819,0.07875278,492,0.33239,0.404,1.89661,0,213436
3870,0.09089995,0.046622313,0.013020776,488,0.33817,0.417,1.8234,0,0
3871,0.075515334,0.046622313,0,213,0.1345,0.182,0.79579,0,0
3872,0.065359477,0,0,35,0.00196,0.029,0.12696,0,0
3873,0.065359477,0,0,35,0.00196,0.029,0.12696,0,0
3874,0.065359477,0,0,35,0.00196,0.029,0.12696,0,0
3875,0.065359477,0,0,35,0.00196,0.029,0.12696,0,0
3876,0.065359477,0,0,35,0.00196,0.029,0.12696,0,0
3877,0.065359477,0,0,35,0.00196,0.029,0.12696,0,0
3878,0.065359477,0,0,35,0.00196,0.029,0.12696,0,0
3879,0.065359477,0,0,35,0.00196,0.029,0.12696,0,0
3880,0.065359477,0,0,35,0.00196,0.029,0.12696,0,0
3881,0.065359477,0,0,35,0.00196,0.029,0.12696,0,0
3882,0.082051282,0.051119367,0.122442332,71,0.01432,0.074,0.25031,0,237518
3883,0.09089995,0.051119367,0.126367319,94,0.02184,0.101,0.32543,0,207656
3884,0.09089995,0.027927194,0.016036412,94,0.02184,0.101,0.32543,0,1645
3885,0.09089995,0,0,94,0.02184,0.101,0.32543,0,0
3886,0.09089995,0,0,94,0.02184,0.101,0.32543,0,0
3887,0.09089995,0,0,94,0.02184,0.101,0.32543,0,0
3888,0.09089995,0,0,94,0.02184,0.101,0.32543,0,0
3889,0.076470588,0,0,71,0.01276,0.074,0.28076,0,0
3890,0.060734037,0,0,48,0.00326,0.045,0.23395,0,0
3891,0.060734037,0,0,48,0.00326,0.045,0.23395,0,0
3892,0.060734037,0,0,48,0.00326,0.045,0.23395,0,0
3893,0.060734037,0,0,48,0.00326,0.045,0.23395,0,0
3894,0.060734037,0,0,48,0.00326,0.045,0.23395,0,0
3895,0.060734037,0,0,48,0.00326,0.045,0.23395,0,0
3896,0.060734037,0,0,48,0.00326,0.045,0.23395,0,0
3897,0.060734037,0.017305761,0,48,0.00326,0.045,0.23395,0,0
3898,0.060734037,0.029659523,0,48,0.00326,0.045,0.23395,0,0
3899,0.060734037,0,0,48,0.00326,0.045,0.23395,0,0
3900,0.060734037,0,0,48,0.00326,0.045,0.23395,0,0
3901,0.186525892,0.039126072,0,490,0.41436,0.345,3.44957,0,0
3902,0.206535948,0.037516223,0.008675047,685,0.67958,0.534,4.45258,0,2373
3903,0.221367521,0.041750808,0.017087816,544,0.82854,0.69,4.84594,0,1377
3904,0.221367521,0.046265358,0.079060411,204,0.78868,0.723,4.48523,0,58962
3905,0.221367521,0.040140973,0.069833263,276,0.71124,0.662,4.11255,0,187146
3906,0.224886878,0.057499226,0.100514183,528,0.75428,0.523,3.82454,0,353205
3907,0.228406234,0.092145739,0.110188431,800,0.78241,0.369,3.45451,0,434440
3908,0.221367521,0.092145739,0.040685192,545,0.43896,0.442,2.79267,0,234106
3909,0.221367521,0.046755306,0,542,0.43485,0.442,2.78453,0,0
3910,0.236400201,0.067368234,0.08082445,542,0.39193,0.362,2.29573,0,878058
3911,0.245399698,0.067368234,0.013766583,549,0.36426,0.309,2.01223,0,832
3912,0.24494721,0.067368234,0.016964631,558,0.36616,0.311,2.07266,0,3034
3913,0.246857717,0,0,542,0.36272,0.306,1.96352,0,0
3914,0.246857717,0,0,542,0.36272,0.306,1.96352,0,0
3915,0.246857717,0,0,542,0.36272,0.306,1.96352,0,0
3916,0.27139266,0.042730705,0.024259136,443,0.2426,0.191,3.14811,0,62666
3917,0.296028155,0.045950375,0.043940315,360,0.13995,0.092,4.17032,0,72018
3918,0.295022624,0.043675625,0.038691664,334,0.13981,0.094,3.96307,0,79989
3919,0.305379588,0.057744201,0.050145324,417,0.14032,0.087,4.63024,0,51201
3920,0.327048768,0.057744201,0.098231479,591,0.53082,0.062,5.03445,0,254933
3921,0.33222725,0.043430638,0.015335444,636,0.72055,0.054,4.91748,0,2826
3922,0.33222725,0.041960778,0.117982431,636,0.72055,0.054,4.91748,0,29905
3923,0.33222725,0.043220654,0.063044236,636,0.72055,0.054,4.91748,0,549574
3924,0.33222725,0.045495431,0.084333378,652,0.84129,0.169,4.9859,0,579516
3925,0.33222725,0.062853698,0.042466094,1786,3.52728,1.02,10.8756,0,173978
3926,0.33222725,0.06222376,0.042483509,1698,3.46914,1.054,10.35121,0,178033
3927,0.33222725,0.042520735,0.083085203,986,2.24264,0.806,6.42509,0,28730
3928,0.33222725,0.041225855,0.061554632,656,1.67446,0.692,4.60626,0,248956
3929,0.277576672,0.039755996,0.032164757,514,1.2678,0.528,3.58721,0,4146
3930,0.115585721,0.01847814,0.015037355,97,0.06076,0.04,0.56166,0,5130
3931,0.115585721,0.052634717,0,97,0.06076,0.04,0.56166,0,0
3932,0.115585721,0.041855806,0,97,0.06076,0.04,0.56166,0,0
3933,0.115585721,0.041330854,0.006948182,97,0.06076,0.04,0.56166,0,5873
3934,0.115585721,0.036746309,0,97,0.06076,0.04,0.56166,0,0
3935,0.115585721,0.026142365,0,97,0.06076,0.04,0.56166,0,0
3936,0.115585721,0,0,97,0.06076,0.04,0.56166,0,0
3937,0.115585721,0.010582938,0.010187701,107,0.06127,0.043,0.56936,0,16314
3938,0.115585721,0.050405444,0.010187701,515,0.08245,0.177,0.88574,0,16314
3939,0.115585721,0,0,552,0.08441,0.19,0.91493,0,0
3940,0.115585721,0,0,552,0.08441,0.19,0.91493,0,0
3941,0.115585721,0,0,552,0.08441,0.19,0.91493,0,0
3942,0.115585721,0,0,552,0.08441,0.19,0.91493,0,0
3943,0.115585721,0,0,552,0.08441,0.19,0.91493,0,0
3944,0.115585721,0.04439304,0.069895306,499,0.63511,0.146,2.55038,0,8443
3945,0.115585721,0.04439304,0.058208995,681,1.46649,0.235,4.60407,0,13021
3946,0.115585721,0.039098076,0.085420962,984,1.42285,0.415,4.00301,0,71025
3947,0.115585721,0.03801318,0.03781372,984,1.42285,0.415,4.00301,0,181407
3948,0.115585721,0.029148571,0.020385235,984,1.42285,0.415,4.00301,0,0
3949,0.319708396,0.043952082,0.046239447,976,0.80161,0.348,3.65888,0,195386
3950,0.440472599,0.033414645,0.11114977,971,0.433,0.31,3.45472,0,105617
